symbol,gamma,kappa,min_spread,open_mult,train_sharpe,train_pnl,test_sharpe,test_pnl,total_pnl,avg_daily_pnl,profitable_days,test_days,pnl_std
POWERGRID26JUNFUT,0.002,2.0,0.05,1.0,-8.4677,-30232.87,-9.4525,-41943.33,-42993.91,-8598.78,1,4,11910.83
POWERGRID26JUNFUT,0.002,2.0,0.05,1.5,-1.4137,-11680.95,-1.305,-4265.24,-4919.08,-983.82,1,4,7970.67
POWERGRID26JUNFUT,0.002,2.0,0.05,2.0,-1.4137,-11443.5,-1.305,2404.81,1750.97,350.19,1,4,10192.89
POWERGRID26JUNFUT,0.002,2.0,0.05,3.0,-1.4137,-8377.34,-1.305,-11073.35,-11727.18,-2345.44,0,4,3787.56
POWERGRID26JUNFUT,0.002,2.0,0.1,1.0,-8.4677,-30232.87,-9.4525,-41943.33,-42993.91,-8598.78,1,4,11910.83
POWERGRID26JUNFUT,0.002,2.0,0.1,1.5,-1.4137,-11680.95,-1.305,-4265.24,-4919.08,-983.82,1,4,7970.67
POWERGRID26JUNFUT,0.002,2.0,0.1,2.0,-1.4137,-11443.5,-1.305,2404.81,1750.97,350.19,1,4,10192.89
POWERGRID26JUNFUT,0.002,2.0,0.1,3.0,-1.4137,-8377.34,-1.305,-11073.35,-11727.18,-2345.44,0,4,3787.56
POWERGRID26JUNFUT,0.002,2.0,0.25,1.0,-8.4677,-30232.87,-9.4525,-41943.33,-42993.91,-8598.78,1,4,11910.83
POWERGRID26JUNFUT,0.002,2.0,0.25,1.5,-1.4137,-11680.95,-1.305,-4265.24,-4919.08,-983.82,1,4,7970.67
POWERGRID26JUNFUT,0.002,2.0,0.25,2.0,-1.4137,-11443.5,-1.305,2404.81,1750.97,350.19,1,4,10192.89
POWERGRID26JUNFUT,0.002,2.0,0.25,3.0,-1.4137,-8377.34,-1.305,-11073.35,-11727.18,-2345.44,0,4,3787.56
POWERGRID26JUNFUT,0.002,2.0,0.5,1.0,-8.4677,-30232.87,-9.4525,-41943.33,-42993.91,-8598.78,1,4,11910.83
POWERGRID26JUNFUT,0.002,2.0,0.5,1.5,-1.4137,-11680.95,-1.305,-4265.24,-4919.08,-983.82,1,4,7970.67
POWERGRID26JUNFUT,0.002,2.0,0.5,2.0,-1.4137,-11443.5,-1.305,2404.81,1750.97,350.19,1,4,10192.89
POWERGRID26JUNFUT,0.002,2.0,0.5,3.0,-1.4137,-8377.34,-1.305,-11073.35,-11727.18,-2345.44,0,4,3787.56
POWERGRID26JUNFUT,0.005,1.0,0.05,1.0,0.0,-1777.76,0.0,13717.15,13717.15,2743.43,1,4,6832.06
POWERGRID26JUNFUT,0.005,1.0,0.05,1.5,0.0,-1754.52,0.0,-2543.56,-2543.56,-508.71,0,4,872.38
POWERGRID26JUNFUT,0.005,1.0,0.05,2.0,0.0,-1754.65,0.0,-2544.05,-2544.05,-508.81,0,4,872.36
POWERGRID26JUNFUT,0.005,1.0,0.05,3.0,0.0,-1677.95,0.0,-2237.26,-2237.26,-447.45,0,4,894.91
POWERGRID26JUNFUT,0.005,1.0,0.1,1.0,0.0,-1777.76,0.0,13717.15,13717.15,2743.43,1,4,6832.06
POWERGRID26JUNFUT,0.005,1.0,0.1,1.5,0.0,-1754.52,0.0,-2543.56,-2543.56,-508.71,0,4,872.38
POWERGRID26JUNFUT,0.005,1.0,0.1,2.0,0.0,-1754.65,0.0,-2544.05,-2544.05,-508.81,0,4,872.36
POWERGRID26JUNFUT,0.005,1.0,0.1,3.0,0.0,-1677.95,0.0,-2237.26,-2237.26,-447.45,0,4,894.91
POWERGRID26JUNFUT,0.005,1.0,0.25,1.0,0.0,-1777.76,0.0,13717.15,13717.15,2743.43,1,4,6832.06
POWERGRID26JUNFUT,0.005,1.0,0.25,1.5,0.0,-1754.52,0.0,-2543.56,-2543.56,-508.71,0,4,872.38
POWERGRID26JUNFUT,0.005,1.0,0.25,2.0,0.0,-1754.65,0.0,-2544.05,-2544.05,-508.81,0,4,872.36
POWERGRID26JUNFUT,0.005,1.0,0.25,3.0,0.0,-1677.95,0.0,-2237.26,-2237.26,-447.45,0,4,894.91
POWERGRID26JUNFUT,0.005,1.0,0.5,1.0,0.0,-1777.76,0.0,13717.15,13717.15,2743.43,1,4,6832.06
POWERGRID26JUNFUT,0.005,1.0,0.5,1.5,0.0,-1754.52,0.0,-2543.56,-2543.56,-508.71,0,4,872.38
POWERGRID26JUNFUT,0.005,1.0,0.5,2.0,0.0,-1754.65,0.0,-2544.05,-2544.05,-508.81,0,4,872.36
POWERGRID26JUNFUT,0.005,1.0,0.5,3.0,0.0,-1677.95,0.0,-2237.26,-2237.26,-447.45,0,4,894.91
POWERGRID26JUNFUT,0.005,1.5,0.05,1.0,-5.4546,-29396.88,-5.035,-15120.67,-15803.77,-3160.75,1,4,18977.46
POWERGRID26JUNFUT,0.005,1.5,0.05,1.5,-6.8196,-23293.64,-6.295,-13639.09,-13639.09,-2727.82,1,4,15140.29
POWERGRID26JUNFUT,0.005,1.5,0.05,2.0,-6.8196,-21531.3,-6.295,-29588.41,-29588.41,-5917.68,0,4,11331.33
POWERGRID26JUNFUT,0.005,1.5,0.05,3.0,-6.8196,-21454.77,-6.295,-29282.29,-29282.29,-5856.46,0,4,11362.27
POWERGRID26JUNFUT,0.005,1.5,0.1,1.0,-5.4546,-29396.88,-5.035,-15120.67,-15803.77,-3160.75,1,4,18977.46
POWERGRID26JUNFUT,0.005,1.5,0.1,1.5,-6.8196,-23293.64,-6.295,-13639.09,-13639.09,-2727.82,1,4,15140.29
POWERGRID26JUNFUT,0.005,1.5,0.1,2.0,-6.8196,-21531.3,-6.295,-29588.41,-29588.41,-5917.68,0,4,11331.33
POWERGRID26JUNFUT,0.005,1.5,0.1,3.0,-6.8196,-21454.77,-6.295,-29282.29,-29282.29,-5856.46,0,4,11362.27
POWERGRID26JUNFUT,0.005,1.5,0.25,1.0,-5.4546,-29396.88,-5.035,-15120.67,-15803.77,-3160.75,1,4,18977.46
POWERGRID26JUNFUT,0.005,1.5,0.25,1.5,-6.8196,-23293.64,-6.295,-13639.09,-13639.09,-2727.82,1,4,15140.29
POWERGRID26JUNFUT,0.005,1.5,0.25,2.0,-6.8196,-21531.3,-6.295,-29588.41,-29588.41,-5917.68,0,4,11331.33
POWERGRID26JUNFUT,0.005,1.5,0.25,3.0,-6.8196,-21454.77,-6.295,-29282.29,-29282.29,-5856.46,0,4,11362.27
POWERGRID26JUNFUT,0.005,1.5,0.5,1.0,-5.4546,-29396.88,-5.035,-15120.67,-15803.77,-3160.75,1,4,18977.46
POWERGRID26JUNFUT,0.005,1.5,0.5,1.5,-6.8196,-23293.64,-6.295,-13639.09,-13639.09,-2727.82,1,4,15140.29
POWERGRID26JUNFUT,0.005,1.5,0.5,2.0,-6.8196,-21531.3,-6.295,-29588.41,-29588.41,-5917.68,0,4,11331.33
POWERGRID26JUNFUT,0.005,1.5,0.5,3.0,-6.8196,-21454.77,-6.295,-29282.29,-29282.29,-5856.46,0,4,11362.27
POWERGRID26JUNFUT,0.005,2.0,0.05,1.0,-8.4677,-30235.49,-9.4525,-41953.79,-43004.37,-8600.87,1,4,11911.14
POWERGRID26JUNFUT,0.005,2.0,0.05,1.5,-1.4137,-11680.95,-1.305,-4265.24,-4919.08,-983.82,1,4,7970.67
POWERGRID26JUNFUT,0.005,2.0,0.05,2.0,-1.4137,-11443.5,-1.305,2420.01,1766.18,353.24,1,4,10198.61
POWERGRID26JUNFUT,0.005,2.0,0.05,3.0,-1.4137,-8377.34,-1.305,-11073.35,-11727.18,-2345.44,0,4,3787.56
POWERGRID26JUNFUT,0.005,2.0,0.1,1.0,-8.4677,-30235.49,-9.4525,-41953.79,-43004.37,-8600.87,1,4,11911.14
POWERGRID26JUNFUT,0.005,2.0,0.1,1.5,-1.4137,-11680.95,-1.305,-4265.24,-4919.08,-983.82,1,4,7970.67
POWERGRID26JUNFUT,0.005,2.0,0.1,2.0,-1.4137,-11443.5,-1.305,2420.01,1766.18,353.24,1,4,10198.61
POWERGRID26JUNFUT,0.005,2.0,0.1,3.0,-1.4137,-8377.34,-1.305,-11073.35,-11727.18,-2345.44,0,4,3787.56
POWERGRID26JUNFUT,0.005,2.0,0.25,1.0,-8.4677,-30235.49,-9.4525,-41953.79,-43004.37,-8600.87,1,4,11911.14
POWERGRID26JUNFUT,0.005,2.0,0.25,1.5,-1.4137,-11680.95,-1.305,-4265.24,-4919.08,-983.82,1,4,7970.67
POWERGRID26JUNFUT,0.005,2.0,0.25,2.0,-1.4137,-11443.5,-1.305,2420.01,1766.18,353.24,1,4,10198.61
POWERGRID26JUNFUT,0.005,2.0,0.25,3.0,-1.4137,-8377.34,-1.305,-11073.35,-11727.18,-2345.44,0,4,3787.56
POWERGRID26JUNFUT,0.005,2.0,0.5,1.0,-8.4677,-30235.49,-9.4525,-41953.79,-43004.37,-8600.87,1,4,11911.14
POWERGRID26JUNFUT,0.005,2.0,0.5,1.5,-1.4137,-11680.95,-1.305,-4265.24,-4919.08,-983.82,1,4,7970.67
POWERGRID26JUNFUT,0.005,2.0,0.5,2.0,-1.4137,-11443.5,-1.305,2420.01,1766.18,353.24,1,4,10198.61
POWERGRID26JUNFUT,0.005,2.0,0.5,3.0,-1.4137,-8377.34,-1.305,-11073.35,-11727.18,-2345.44,0,4,3787.56
POLYCAB26JUNFUT,0.0005,1.0,0.05,1.0,1.5344,-330523.24,3.7525,-297742.06,-475850.44,-95170.09,0,4,64211.04
POLYCAB26JUNFUT,0.0005,1.0,0.05,1.5,1.8258,-302577.13,4.325,-237434.73,-419267.04,-83853.41,1,4,63048.89
POLYCAB26JUNFUT,0.0005,1.0,0.05,2.0,1.299,-320653.26,3.8925,-267695.74,-454031.44,-90806.29,0,4,65400.01
POLYCAB26JUNFUT,0.0005,1.0,0.05,3.0,1.0663,-322465.67,3.545,-283371.96,-457523.79,-91504.76,0,4,61652.82
POLYCAB26JUNFUT,0.0005,1.0,0.1,1.0,1.5344,-330523.24,3.7525,-297742.06,-475850.44,-95170.09,0,4,64211.04
POLYCAB26JUNFUT,0.0005,1.0,0.1,1.5,1.8258,-302577.13,4.325,-237434.73,-419267.04,-83853.41,1,4,63048.89
POLYCAB26JUNFUT,0.0005,1.0,0.1,2.0,1.299,-320653.26,3.8925,-267695.74,-454031.44,-90806.29,0,4,65400.01
POLYCAB26JUNFUT,0.0005,1.0,0.1,3.0,1.0663,-322465.67,3.545,-283371.96,-457523.79,-91504.76,0,4,61652.82
POLYCAB26JUNFUT,0.0005,1.0,0.25,1.0,1.5344,-330523.24,3.7525,-297742.06,-475850.44,-95170.09,0,4,64211.04
POLYCAB26JUNFUT,0.0005,1.0,0.25,1.5,1.8258,-302577.13,4.325,-237434.73,-419267.04,-83853.41,1,4,63048.89
POLYCAB26JUNFUT,0.0005,1.0,0.25,2.0,1.299,-320653.26,3.8925,-267695.74,-454031.44,-90806.29,0,4,65400.01
POLYCAB26JUNFUT,0.0005,1.0,0.25,3.0,1.0663,-322465.67,3.545,-283371.96,-457523.79,-91504.76,0,4,61652.82
POLYCAB26JUNFUT,0.0005,1.0,0.5,1.0,1.5344,-330523.24,3.7525,-297742.06,-475850.44,-95170.09,0,4,64211.04
POLYCAB26JUNFUT,0.0005,1.0,0.5,1.5,1.8258,-302577.13,4.325,-237434.73,-419267.04,-83853.41,1,4,63048.89
POLYCAB26JUNFUT,0.0005,1.0,0.5,2.0,1.299,-320653.26,3.8925,-267695.74,-454031.44,-90806.29,0,4,65400.01
POLYCAB26JUNFUT,0.0005,1.0,0.5,3.0,1.0663,-322465.67,3.545,-283371.96,-457523.79,-91504.76,0,4,61652.82
POLYCAB26JUNFUT,0.0005,1.5,0.05,1.0,-0.7717,-270871.68,3.405,-215991.02,-380916.36,-76183.27,0,4,49644.99
POLYCAB26JUNFUT,0.0005,1.5,0.05,1.5,-0.2087,-251561.39,3.4275,-186004.56,-335074.96,-67014.99,0,4,49874.61
POLYCAB26JUNFUT,0.0005,1.5,0.05,2.0,-0.5287,-258132.54,2.6625,-210762.1,-341640.83,-68328.17,0,4,52229.16
POLYCAB26JUNFUT,0.0005,1.5,0.05,3.0,-0.5625,-250451.87,3.84,-141351.34,-303216.52,-60643.3,0,4,58855.88
POLYCAB26JUNFUT,0.0005,1.5,0.1,1.0,-0.7717,-270871.68,3.405,-215991.02,-380916.36,-76183.27,0,4,49644.99
POLYCAB26JUNFUT,0.0005,1.5,0.1,1.5,-0.2087,-251561.39,3.4275,-186004.56,-335074.96,-67014.99,0,4,49874.61
POLYCAB26JUNFUT,0.0005,1.5,0.1,2.0,-0.5287,-258132.54,2.6625,-210762.1,-341640.83,-68328.17,0,4,52229.16
POLYCAB26JUNFUT,0.0005,1.5,0.1,3.0,-0.5625,-250451.87,3.84,-141351.34,-303216.52,-60643.3,0,4,58855.88
POLYCAB26JUNFUT,0.0005,1.5,0.25,1.0,-0.7717,-270871.68,3.405,-215991.02,-380916.36,-76183.27,0,4,49644.99
POLYCAB26JUNFUT,0.0005,1.5,0.25,1.5,-0.2087,-251561.39,3.4275,-186004.56,-335074.96,-67014.99,0,4,49874.61
POLYCAB26JUNFUT,0.0005,1.5,0.25,2.0,-0.5287,-258132.54,2.6625,-210762.1,-341640.83,-68328.17,0,4,52229.16
POLYCAB26JUNFUT,0.0005,1.5,0.25,3.0,-0.5625,-250451.87,3.84,-141351.34,-303216.52,-60643.3,0,4,58855.88
POLYCAB26JUNFUT,0.0005,1.5,0.5,1.0,-0.7717,-270871.68,3.405,-215991.02,-380916.36,-76183.27,0,4,49644.99
POLYCAB26JUNFUT,0.0005,1.5,0.5,1.5,-0.2087,-251561.39,3.4275,-186004.56,-335074.96,-67014.99,0,4,49874.61
POLYCAB26JUNFUT,0.0005,1.5,0.5,2.0,-0.5287,-258132.54,2.6625,-210762.1,-341640.83,-68328.17,0,4,52229.16
POLYCAB26JUNFUT,0.0005,1.5,0.5,3.0,-0.5625,-250451.87,3.84,-141351.34,-303216.52,-60643.3,0,4,58855.88
POLYCAB26JUNFUT,0.0005,2.0,0.05,1.0,1.5802,-350478.25,2.9,-325080.97,-508269.61,-101653.92,0,4,57783.17
POLYCAB26JUNFUT,0.0005,2.0,0.05,1.5,1.4244,-351237.76,3.055,-312727.91,-498862.81,-99772.56,0,4,60231.02
POLYCAB26JUNFUT,0.0005,2.0,0.05,2.0,1.4919,-348426.79,2.885,-316134.39,-495100.78,-99020.16,0,4,60170.63
POLYCAB26JUNFUT,0.0005,2.0,0.05,3.0,1.7425,-325205.36,3.3475,-279740.11,-453898.12,-90779.62,0,4,59719.82
POLYCAB26JUNFUT,0.0005,2.0,0.1,1.0,1.5802,-350478.25,2.9,-325080.97,-508269.61,-101653.92,0,4,57783.17
POLYCAB26JUNFUT,0.0005,2.0,0.1,1.5,1.4244,-351237.76,3.055,-312727.91,-498862.81,-99772.56,0,4,60231.02
POLYCAB26JUNFUT,0.0005,2.0,0.1,2.0,1.4919,-348426.79,2.885,-316134.39,-495100.78,-99020.16,0,4,60170.63
POLYCAB26JUNFUT,0.0005,2.0,0.1,3.0,1.7425,-325205.36,3.3475,-279740.11,-453898.12,-90779.62,0,4,59719.82
POLYCAB26JUNFUT,0.0005,2.0,0.25,1.0,1.5802,-350478.25,2.9,-325080.97,-508269.61,-101653.92,0,4,57783.17
POLYCAB26JUNFUT,0.0005,2.0,0.25,1.5,1.4244,-351237.76,3.055,-312727.91,-498862.81,-99772.56,0,4,60231.02
POLYCAB26JUNFUT,0.0005,2.0,0.25,2.0,1.4919,-348426.79,2.885,-316134.39,-495100.78,-99020.16,0,4,60170.63
POLYCAB26JUNFUT,0.0005,2.0,0.25,3.0,1.7425,-325205.36,3.3475,-279740.11,-453898.12,-90779.62,0,4,59719.82
POLYCAB26JUNFUT,0.0005,2.0,0.5,1.0,1.5802,-350478.25,2.9,-325080.97,-508269.61,-101653.92,0,4,57783.17
POLYCAB26JUNFUT,0.0005,2.0,0.5,1.5,1.4244,-351237.76,3.055,-312727.91,-498862.81,-99772.56,0,4,60231.02
POLYCAB26JUNFUT,0.0005,2.0,0.5,2.0,1.4919,-348426.79,2.885,-316134.39,-495100.78,-99020.16,0,4,60170.63
POLYCAB26JUNFUT,0.0005,2.0,0.5,3.0,1.7425,-325205.36,3.3475,-279740.11,-453898.12,-90779.62,0,4,59719.82
POLYCAB26JUNFUT,0.001,1.0,0.05,1.0,1.4327,-296836.21,3.2,-296371.53,-451680.12,-90336.02,0,4,47449.15
POLYCAB26JUNFUT,0.001,1.0,0.05,1.5,1.5127,-280965.98,3.3575,-269814.93,-415146.11,-83029.22,0,4,48705.97
POLYCAB26JUNFUT,0.001,1.0,0.05,2.0,0.6548,-309334.99,3.4925,-259970.07,-431101.09,-86220.22,0,4,57931.67
POLYCAB26JUNFUT,0.001,1.0,0.05,3.0,-0.1421,-334262.77,2.115,-328152.46,-485343.42,-97068.68,0,4,57978.37
POLYCAB26JUNFUT,0.001,1.0,0.1,1.0,1.4327,-296836.21,3.2,-296371.53,-451680.12,-90336.02,0,4,47449.15
POLYCAB26JUNFUT,0.001,1.0,0.1,1.5,1.5127,-280965.98,3.3575,-269814.93,-415146.11,-83029.22,0,4,48705.97
POLYCAB26JUNFUT,0.001,1.0,0.1,2.0,0.6548,-309334.99,3.4925,-259970.07,-431101.09,-86220.22,0,4,57931.67
POLYCAB26JUNFUT,0.001,1.0,0.1,3.0,-0.1421,-334262.77,2.115,-328152.46,-485343.42,-97068.68,0,4,57978.37
POLYCAB26JUNFUT,0.001,1.0,0.25,1.0,1.4327,-296836.21,3.2,-296371.53,-451680.12,-90336.02,0,4,47449.15
POLYCAB26JUNFUT,0.001,1.0,0.25,1.5,1.5127,-280965.98,3.3575,-269814.93,-415146.11,-83029.22,0,4,48705.97
POLYCAB26JUNFUT,0.001,1.0,0.25,2.0,0.6548,-309334.99,3.4925,-259970.07,-431101.09,-86220.22,0,4,57931.67
POLYCAB26JUNFUT,0.001,1.0,0.25,3.0,-0.1421,-334262.77,2.115,-328152.46,-485343.42,-97068.68,0,4,57978.37
POLYCAB26JUNFUT,0.001,1.0,0.5,1.0,1.4327,-296836.21,3.2,-296371.53,-451680.12,-90336.02,0,4,47449.15
POLYCAB26JUNFUT,0.001,1.0,0.5,1.5,1.5127,-280965.98,3.3575,-269814.93,-415146.11,-83029.22,0,4,48705.97
POLYCAB26JUNFUT,0.001,1.0,0.5,2.0,0.6548,-309334.99,3.4925,-259970.07,-431101.09,-86220.22,0,4,57931.67
POLYCAB26JUNFUT,0.001,1.0,0.5,3.0,-0.1421,-334262.77,2.115,-328152.46,-485343.42,-97068.68,0,4,57978.37
POLYCAB26JUNFUT,0.001,1.5,0.05,1.0,-0.8269,-256464.04,3.665,-174118.33,-324816.48,-64963.3,0,4,55463.02
POLYCAB26JUNFUT,0.001,1.5,0.05,1.5,-0.0756,-234442.76,2.9725,-192687.98,-317469.49,-63493.9,0,4,45322.56
POLYCAB26JUNFUT,0.001,1.5,0.05,2.0,0.2208,-224779.23,2.68,-197111.4,-304136.07,-60827.21,0,4,43846.97
POLYCAB26JUNFUT,0.001,1.5,0.05,3.0,-0.5869,-230292.12,3.5825,-129972.78,-269380.21,-53876.04,1,4,59216.18
POLYCAB26JUNFUT,0.001,1.5,0.1,1.0,-0.8269,-256464.04,3.665,-174118.33,-324816.48,-64963.3,0,4,55463.02
POLYCAB26JUNFUT,0.001,1.5,0.1,1.5,-0.0756,-234442.76,2.9725,-192687.98,-317469.49,-63493.9,0,4,45322.56
POLYCAB26JUNFUT,0.001,1.5,0.1,2.0,0.2208,-224779.23,2.68,-197111.4,-304136.07,-60827.21,0,4,43846.97
POLYCAB26JUNFUT,0.001,1.5,0.1,3.0,-0.5869,-230292.12,3.5825,-129972.78,-269380.21,-53876.04,1,4,59216.18
POLYCAB26JUNFUT,0.001,1.5,0.25,1.0,-0.8269,-256464.04,3.665,-174118.33,-324816.48,-64963.3,0,4,55463.02
POLYCAB26JUNFUT,0.001,1.5,0.25,1.5,-0.0756,-234442.76,2.9725,-192687.98,-317469.49,-63493.9,0,4,45322.56
POLYCAB26JUNFUT,0.001,1.5,0.25,2.0,0.2208,-224779.23,2.68,-197111.4,-304136.07,-60827.21,0,4,43846.97
POLYCAB26JUNFUT,0.001,1.5,0.25,3.0,-0.5869,-230292.12,3.5825,-129972.78,-269380.21,-53876.04,1,4,59216.18
POLYCAB26JUNFUT,0.001,1.5,0.5,1.0,-0.8269,-256464.04,3.665,-174118.33,-324816.48,-64963.3,0,4,55463.02
POLYCAB26JUNFUT,0.001,1.5,0.5,1.5,-0.0756,-234442.76,2.9725,-192687.98,-317469.49,-63493.9,0,4,45322.56
POLYCAB26JUNFUT,0.001,1.5,0.5,2.0,0.2208,-224779.23,2.68,-197111.4,-304136.07,-60827.21,0,4,43846.97
POLYCAB26JUNFUT,0.001,1.5,0.5,3.0,-0.5869,-230292.12,3.5825,-129972.78,-269380.21,-53876.04,1,4,59216.18
POLYCAB26JUNFUT,0.001,2.0,0.05,1.0,2.0631,-299642.97,3.4025,-278704.66,-438172.55,-87634.51,0,4,49055.56
POLYCAB26JUNFUT,0.001,2.0,0.05,1.5,0.9267,-334747.07,3.0075,-305108.14,-483347.12,-96669.42,0,4,56544.08
POLYCAB26JUNFUT,0.001,2.0,0.05,2.0,1.9533,-299144.35,3.3025,-277365.54,-431532.21,-86306.44,0,4,51254.57
POLYCAB26JUNFUT,0.001,2.0,0.05,3.0,1.6494,-304947.64,3.0075,-273600.69,-417142.08,-83428.42,0,4,61053.47
POLYCAB26JUNFUT,0.001,2.0,0.1,1.0,2.0631,-299642.97,3.4025,-278704.66,-438172.55,-87634.51,0,4,49055.56
POLYCAB26JUNFUT,0.001,2.0,0.1,1.5,0.9267,-334747.07,3.0075,-305108.14,-483347.12,-96669.42,0,4,56544.08
POLYCAB26JUNFUT,0.001,2.0,0.1,2.0,1.9533,-299144.35,3.3025,-277365.54,-431532.21,-86306.44,0,4,51254.57
POLYCAB26JUNFUT,0.001,2.0,0.1,3.0,1.6494,-304947.64,3.0075,-273600.69,-417142.08,-83428.42,0,4,61053.47
POLYCAB26JUNFUT,0.001,2.0,0.25,1.0,2.0631,-299642.97,3.4025,-278704.66,-438172.55,-87634.51,0,4,49055.56
POLYCAB26JUNFUT,0.001,2.0,0.25,1.5,0.9267,-334747.07,3.0075,-305108.14,-483347.12,-96669.42,0,4,56544.08
POLYCAB26JUNFUT,0.001,2.0,0.25,2.0,1.9533,-299144.35,3.3025,-277365.54,-431532.21,-86306.44,0,4,51254.57
POLYCAB26JUNFUT,0.001,2.0,0.25,3.0,1.6494,-304947.64,3.0075,-273600.69,-417142.08,-83428.42,0,4,61053.47
POLYCAB26JUNFUT,0.001,2.0,0.5,1.0,2.0631,-299642.97,3.4025,-278704.66,-438172.55,-87634.51,0,4,49055.56
POLYCAB26JUNFUT,0.001,2.0,0.5,1.5,0.9267,-334747.07,3.0075,-305108.14,-483347.12,-96669.42,0,4,56544.08
POLYCAB26JUNFUT,0.001,2.0,0.5,2.0,1.9533,-299144.35,3.3025,-277365.54,-431532.21,-86306.44,0,4,51254.57
POLYCAB26JUNFUT,0.001,2.0,0.5,3.0,1.6494,-304947.64,3.0075,-273600.69,-417142.08,-83428.42,0,4,61053.47
POLYCAB26JUNFUT,0.002,1.0,0.05,1.0,1.7779,-244167.03,3.3275,-269841.94,-396923.69,-79384.74,0,4,46828.39
POLYCAB26JUNFUT,0.002,1.0,0.05,1.5,1.1225,-259454.67,3.6225,-237295.8,-373014.02,-74602.8,0,4,49036.97
POLYCAB26JUNFUT,0.002,1.0,0.05,2.0,0.9758,-258259.96,3.3125,-242116.56,-381185.48,-76237.1,0,4,48708.67
POLYCAB26JUNFUT,0.002,1.0,0.05,3.0,0.2319,-272109.14,2.8825,-254168.13,-384396.37,-76879.27,0,4,51800.14
POLYCAB26JUNFUT,0.002,1.0,0.1,1.0,1.7779,-244167.03,3.3275,-269841.94,-396923.69,-79384.74,0,4,46828.39
POLYCAB26JUNFUT,0.002,1.0,0.1,1.5,1.1225,-259454.67,3.6225,-237295.8,-373014.02,-74602.8,0,4,49036.97
POLYCAB26JUNFUT,0.002,1.0,0.1,2.0,0.9758,-258259.96,3.3125,-242116.56,-381185.48,-76237.1,0,4,48708.67
POLYCAB26JUNFUT,0.002,1.0,0.1,3.0,0.2319,-272109.14,2.8825,-254168.13,-384396.37,-76879.27,0,4,51800.14
POLYCAB26JUNFUT,0.002,1.0,0.25,1.0,1.7779,-244167.03,3.3275,-269841.94,-396923.69,-79384.74,0,4,46828.39
POLYCAB26JUNFUT,0.002,1.0,0.25,1.5,1.1225,-259454.67,3.6225,-237295.8,-373014.02,-74602.8,0,4,49036.97
POLYCAB26JUNFUT,0.002,1.0,0.25,2.0,0.9758,-258259.96,3.3125,-242116.56,-381185.48,-76237.1,0,4,48708.67
POLYCAB26JUNFUT,0.002,1.0,0.25,3.0,0.2319,-272109.14,2.8825,-254168.13,-384396.37,-76879.27,0,4,51800.14
POLYCAB26JUNFUT,0.002,1.0,0.5,1.0,1.7779,-244167.03,3.3275,-269841.94,-396923.69,-79384.74,0,4,46828.39
POLYCAB26JUNFUT,0.002,1.0,0.5,1.5,1.1225,-259454.67,3.6225,-237295.8,-373014.02,-74602.8,0,4,49036.97
POLYCAB26JUNFUT,0.002,1.0,0.5,2.0,0.9758,-258259.96,3.3125,-242116.56,-381185.48,-76237.1,0,4,48708.67
POLYCAB26JUNFUT,0.002,1.0,0.5,3.0,0.2319,-272109.14,2.8825,-254168.13,-384396.37,-76879.27,0,4,51800.14
POLYCAB26JUNFUT,0.002,1.5,0.05,1.0,-1.0787,-228707.65,3.2025,-158757.54,-304996.75,-60999.35,0,4,53508.56
POLYCAB26JUNFUT,0.002,1.5,0.05,1.5,-0.724,-214148.19,3.6875,-117741.35,-257305.05,-51461.01,1,4,55968.98
POLYCAB26JUNFUT,0.002,1.5,0.05,2.0,-1.6794,-263627.9,2.485,-203999.24,-356332.4,-71266.48,0,4,49997.01
POLYCAB26JUNFUT,0.002,1.5,0.05,3.0,-1.5885,-232153.85,2.895,-141371.97,-281820.33,-56364.07,1,4,58064.76
POLYCAB26JUNFUT,0.002,1.5,0.1,1.0,-1.0787,-228707.65,3.2025,-158757.54,-304996.75,-60999.35,0,4,53508.56
POLYCAB26JUNFUT,0.002,1.5,0.1,1.5,-0.724,-214148.19,3.6875,-117741.35,-257305.05,-51461.01,1,4,55968.98
POLYCAB26JUNFUT,0.002,1.5,0.1,2.0,-1.6794,-263627.9,2.485,-203999.24,-356332.4,-71266.48,0,4,49997.01
POLYCAB26JUNFUT,0.002,1.5,0.1,3.0,-1.5885,-232153.85,2.895,-141371.97,-281820.33,-56364.07,1,4,58064.76
POLYCAB26JUNFUT,0.002,1.5,0.25,1.0,-1.0787,-228707.65,3.2025,-158757.54,-304996.75,-60999.35,0,4,53508.56
POLYCAB26JUNFUT,0.002,1.5,0.25,1.5,-0.724,-214148.19,3.6875,-117741.35,-257305.05,-51461.01,1,4,55968.98
POLYCAB26JUNFUT,0.002,1.5,0.25,2.0,-1.6794,-263627.9,2.485,-203999.24,-356332.4,-71266.48,0,4,49997.01
POLYCAB26JUNFUT,0.002,1.5,0.25,3.0,-1.5885,-232153.85,2.895,-141371.97,-281820.33,-56364.07,1,4,58064.76
POLYCAB26JUNFUT,0.002,1.5,0.5,1.0,-1.0787,-228707.65,3.2025,-158757.54,-304996.75,-60999.35,0,4,53508.56
POLYCAB26JUNFUT,0.002,1.5,0.5,1.5,-0.724,-214148.19,3.6875,-117741.35,-257305.05,-51461.01,1,4,55968.98
